customer_id,age,gender,location,tenure_months,contract,payment_method,paperless_billing,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_products,support_calls,complaints,satisfaction_score,churn
CUST00222,41,Female,Suburban,15,One year,Electronic check,1,23.9,263.58,No,0,0,1,1,1,1,1,3,0
CUST00223,54,Female,Urban,57,One year,Bank transfer,1,90.04,5157.13,DSL,0,1,0,1,6,3,1,2,1
CUST00224,28,Female,Urban,27,One year,Mailed check,0,50.38,1439.32,Fiber optic,1,1,1,0,2,1,0,4,0
CUST00225,55,Female,Urban,66,One year,Mailed check,1,47.18,3065.68,Fiber optic,0,1,1,1,5,2,0,4,0
CUST00226,33,Male,Urban,72,One year,Mailed check,1,89.35,6538.07,Fiber optic,1,1,1,1,4,4,2,2,0
CUST00227,60,Male,Urban,45,One year,Bank transfer,0,41.49,1866.73,Fiber optic,0,0,1,0,6,2,0,3,0
CUST00228,48,Female,Urban,66,Month-to-month,Bank transfer,1,116.17,7569.29,DSL,0,1,1,1,6,4,0,2,1
CUST00229,46,Male,Urban,39,Month-to-month,Mailed check,1,119.07,4565.69,DSL,1,1,0,1,3,1,0,1,1
CUST00230,27,Male,Urban,3,Month-to-month,Bank transfer,0,65.81,235.93,Fiber optic,1,1,0,0,5,2,2,2,1
CUST00231,42,Male,Suburban,63,Month-to-month,Mailed check,1,60.14,3795.3,DSL,1,1,0,0,1,2,0,3,1
CUST00232,62,Male,Rural,39,One year,Bank transfer,0,27.9,1162.21,DSL,0,1,1,1,6,1,0,5,0
CUST00233,19,Male,Urban,4,Month-to-month,Electronic check,1,97.82,331.37,Fiber optic,0,0,0,1,6,2,0,4,1
CUST00234,57,Male,Urban,5,Month-to-month,Mailed check,0,36.27,187.27,Fiber optic,1,0,1,1,2,2,1,1,1
CUST00235,43,Male,Suburban,53,One year,Mailed check,0,113.3,6005.24,Fiber optic,1,1,1,0,4,1,2,4,1
CUST00236,55,Female,Suburban,67,Month-to-month,Electronic check,0,119.06,7969.87,No,1,1,0,1,6,2,1,3,1
CUST00237,52,Female,Urban,51,Two year,Electronic check,1,32.24,1625.11,Fiber optic,1,0,0,1,2,0,0,2,1
CUST00238,40,Female,Urban,32,Month-to-month,Mailed check,0,88.3,2807.47,DSL,1,0,1,1,1,1,0,1,1
CUST00239,34,Female,Urban,23,Month-to-month,Electronic check,0,66.6,1540.53,DSL,0,0,1,0,6,3,1,2,0
CUST00240,50,Female,Suburban,31,Month-to-month,Mailed check,0,74.11,2312.54,Fiber optic,1,0,1,0,2,2,0,1,0
CUST00241,25,Male,Urban,24,Month-to-month,Mailed check,0,37.96,923.67,Fiber optic,1,0,0,1,1,1,0,3,1
CUST00242,48,Female,Urban,20,Month-to-month,Bank transfer,1,92.35,1907.3,No,0,0,0,0,3,4,0,4,1
CUST00243,22,Female,Urban,10,Month-to-month,Credit card,0,36.66,306.54,Fiber optic,0,0,1,1,3,2,0,2,1
CUST00244,51,Female,Urban,41,Month-to-month,Credit card,1,108.53,4359.15,Fiber optic,0,1,1,0,2,3,1,1,1
CUST00245,50,Male,Urban,16,Month-to-month,Credit card,1,65.4,1097.25,No,0,0,1,0,6,2,0,2,0
CUST00246,22,Male,Suburban,11,One year,Credit card,0,83.49,871.21,No,0,1,0,1,1,2,1,3,0
CUST00247,57,Female,Suburban,20,Month-to-month,Electronic check,1,112.18,2224.63,Fiber optic,0,0,1,0,6,1,0,4,0
CUST00248,39,Female,Urban,58,Month-to-month,Electronic check,1,93.79,5409.22,Fiber optic,1,0,1,0,4,2,0,4,0
CUST00249,58,Female,Urban,42,Month-to-month,Electronic check,1,74.08,3079.68,DSL,1,1,1,1,2,5,1,1,1
CUST00250,20,Female,Suburban,36,Two year,Electronic check,1,60.27,2096.81,Fiber optic,0,1,0,0,3,1,0,5,0
CUST00251,27,Male,Urban,43,One year,Credit card,0,66.21,2818.55,DSL,1,1,0,1,1,1,0,4,0
CUST00252,43,Male,Urban,41,Two year,Credit card,1,54.17,2253.44,Fiber optic,0,1,1,0,6,0,0,3,0
CUST00253,27,Female,Urban,36,Two year,Bank transfer,1,114.62,4126.12,No,0,0,1,0,5,4,0,5,0
CUST00254,35,Female,Suburban,61,Month-to-month,Credit card,1,45.29,2787.92,Fiber optic,1,0,1,0,6,2,0,1,0
CUST00255,52,Male,Suburban,53,One year,Bank transfer,1,60.93,3204.49,DSL,1,1,0,0,1,3,0,2,1
CUST00256,25,Male,Rural,14,Month-to-month,Mailed check,1,97.82,1414.62,DSL,1,1,1,1,6,3,1,3,1
CUST00257,53,Male,Suburban,59,Two year,Electronic check,1,56.43,3303.95,No,1,0,1,1,5,2,3,5,0
CUST00258,23,Male,Urban,13,Month-to-month,Credit card,0,108.66,1307.15,DSL,0,0,0,1,4,1,1,1,0
CUST00259,27,Female,Urban,6,Month-to-month,Bank transfer,1,44.31,281.69,Fiber optic,0,1,1,1,4,1,0,4,0
CUST00260,48,Male,Urban,31,Two year,Mailed check,1,23.13,755.4,Fiber optic,0,0,1,1,2,4,0,3,0
CUST00261,59,Female,Suburban,29,Two year,Electronic check,1,82.88,2375.56,DSL,0,0,1,1,4,0,1,3,1
CUST00262,26,Male,Suburban,57,Two year,Credit card,1,70.83,4097.27,Fiber optic,1,0,1,1,6,1,0,3,1
CUST00263,33,Female,Urban,51,Month-to-month,Credit card,1,113.31,5736.28,DSL,1,0,1,1,5,2,1,3,1
CUST00264,66,Male,Rural,5,Month-to-month,Mailed check,1,62.31,345.09,Fiber optic,1,0,0,1,3,2,1,3,1
CUST00265,69,Female,Urban,36,Month-to-month,Credit card,1,33.56,1295.4,DSL,1,0,1,1,4,1,0,3,0
CUST00266,48,Female,Urban,58,Month-to-month,Mailed check,0,52.97,3074.1,DSL,1,1,1,0,3,1,0,4,0
CUST00267,41,Female,Urban,53,Month-to-month,Credit card,1,59.32,3132.64,DSL,0,0,0,1,3,1,0,3,1
CUST00268,36,Female,Rural,37,Month-to-month,Bank transfer,0,78.31,2892.19,No,1,1,1,0,4,3,0,2,0
CUST00269,49,Female,Rural,45,One year,Bank transfer,0,47.45,2216.66,Fiber optic,1,1,1,1,3,0,2,2,0
CUST00270,48,Female,Urban,41,Month-to-month,Credit card,0,75.03,3096.37,No,1,0,1,1,4,2,0,4,1
CUST00271,33,Male,Rural,17,One year,Credit card,1,110.8,1990.81,Fiber optic,0,1,1,0,6,2,1,1,0
CUST00272,19,Male,Rural,41,Two year,Electronic check,1,62.37,2571.13,No,1,0,0,0,1,1,0,4,0
CUST00273,25,Male,Suburban,49,One year,Credit card,1,85.16,4140.15,Fiber optic,0,0,0,1,3,2,0,1,0
CUST00274,67,Male,Rural,5,Month-to-month,Mailed check,1,42.89,185.27,Fiber optic,0,0,0,0,2,1,0,2,1
CUST00275,39,Female,Urban,51,Month-to-month,Electronic check,0,100.13,5109.71,Fiber optic,1,1,1,1,1,2,2,5,1
CUST00276,43,Male,Suburban,18,Month-to-month,Bank transfer,0,46.97,743.39,DSL,1,0,0,0,1,1,0,2,0
CUST00277,42,Male,Suburban,1,One year,Mailed check,1,77.98,54.23,No,1,1,0,1,3,2,1,2,0
CUST00278,58,Female,Suburban,55,Month-to-month,Mailed check,1,50.02,2728.46,No,0,0,0,1,1,1,1,1,1
CUST00279,21,Male,Urban,29,Month-to-month,Mailed check,1,26.74,787.45,DSL,0,0,0,1,5,0,0,5,0
CUST00280,22,Male,Suburban,30,Two year,Electronic check,0,51.97,1656.19,No,0,0,1,1,3,1,0,4,0
CUST00281,32,Female,Rural,45,One year,Electronic check,1,41.2,1856.74,DSL,0,0,1,1,2,3,2,2,1
CUST00282,43,Female,Urban,41,Two year,Bank transfer,1,109.27,4383.94,Fiber optic,0,0,1,0,6,1,0,4,0
CUST00283,52,Female,Rural,45,Month-to-month,Electronic check,1,46.62,2052.2,No,0,0,1,0,4,2,0,5,0
CUST00284,43,Female,Urban,69,Two year,Bank transfer,1,117.44,8116.47,DSL,0,0,0,1,5,1,1,1,0
CUST00285,40,Female,Urban,47,Month-to-month,Mailed check,0,69.23,3258.46,DSL,0,1,1,1,5,0,1,1,1
CUST00286,66,Female,Urban,4,Month-to-month,Electronic check,1,42.11,249.66,Fiber optic,0,0,0,1,2,2,3,1,1
CUST00287,26,Male,Suburban,17,Two year,Electronic check,1,59.13,1053.21,Fiber optic,1,1,0,1,4,1,1,3,0
CUST00288,47,Female,Suburban,33,Two year,Mailed check,1,38.34,1311.73,Fiber optic,1,1,1,0,1,2,0,4,0
CUST00289,46,Male,Urban,35,Month-to-month,Credit card,0,103.37,3607.09,Fiber optic,1,1,0,0,4,0,0,3,0
CUST00290,42,Male,Suburban,27,Month-to-month,Credit card,1,32.0,918.96,DSL,0,0,1,0,6,1,1,1,1
CUST00291,59,Female,Urban,14,Month-to-month,Mailed check,1,107.35,1458.1,DSL,0,0,1,1,2,1,0,2,1
CUST00292,31,Female,Urban,8,One year,Electronic check,1,24.59,245.13,No,1,0,1,1,5,0,0,4,0
CUST00293,67,Male,Rural,11,Two year,Bank transfer,1,49.96,535.44,Fiber optic,1,0,0,1,1,2,1,4,0
CUST00294,35,Female,Suburban,69,Month-to-month,Mailed check,1,33.99,2272.91,Fiber optic,1,1,1,0,4,2,0,2,0
CUST00295,46,Female,Suburban,29,Month-to-month,Mailed check,0,88.53,2597.03,DSL,1,1,1,1,1,3,0,2,1
CUST00296,45,Female,Suburban,70,One year,Mailed check,0,71.23,5055.98,No,0,0,1,0,6,2,1,3,1
CUST00297,62,Male,Rural,25,One year,Bank transfer,0,113.93,2827.92,DSL,1,0,0,1,3,2,0,1,0
CUST00298,40,Female,Urban,23,Month-to-month,Electronic check,1,56.62,1380.4,DSL,1,1,1,0,6,3,0,1,1
CUST00299,32,Male,Urban,36,One year,Credit card,1,24.07,783.72,DSL,0,0,1,0,6,1,0,4,0
CUST00300,19,Female,Urban,69,Two year,Mailed check,1,96.17,6575.89,Fiber optic,0,1,0,0,1,2,0,2,1
CUST00301,36,Male,Suburban,41,Month-to-month,Mailed check,1,77.95,3188.61,DSL,1,1,0,0,4,0,0,4,0
CUST00302,60,Female,Suburban,3,One year,Credit card,1,102.74,289.68,DSL,0,1,1,0,4,3,0,3,1
CUST00303,18,Male,Suburban,20,One year,Mailed check,0,62.61,1218.84,Fiber optic,0,0,1,1,3,1,1,2,1
CUST00304,64,Male,Urban,71,Month-to-month,Electronic check,1,93.82,6667.9,Fiber optic,1,0,1,1,5,2,0,5,1
CUST00305,46,Male,Urban,12,Two year,Electronic check,1,37.11,418.89,DSL,1,1,1,1,3,3,1,3,0
CUST00306,25,Female,Suburban,61,One year,Bank transfer,1,119.95,7299.0,Fiber optic,1,0,0,1,6,1,0,3,1
CUST00307,33,Male,Rural,67,Month-to-month,Mailed check,0,37.36,2517.04,Fiber optic,0,1,0,0,4,2,0,3,0
CUST00308,46,Female,Urban,16,Month-to-month,Mailed check,0,102.98,1614.3,Fiber optic,1,0,1,1,3,3,0,2,1
CUST00309,34,Male,Urban,41,One year,Electronic check,1,41.24,1685.54,DSL,0,0,1,0,6,1,2,2,0
CUST00310,23,Male,Urban,44,Month-to-month,Electronic check,0,98.25,4290.72,No,1,0,1,1,5,1,0,3,0
CUST00311,52,Female,Urban,58,Month-to-month,Mailed check,1,106.13,6095.26,Fiber optic,0,1,1,0,2,2,0,1,1
CUST00312,52,Female,Urban,58,Month-to-month,Mailed check,0,107.66,6282.47,DSL,1,0,1,1,3,1,0,1,1
CUST00313,24,Male,Urban,5,One year,Mailed check,1,67.57,423.24,Fiber optic,1,0,1,0,1,0,0,1,1
CUST00314,32,Male,Suburban,23,Two year,Mailed check,0,62.88,1499.47,DSL,0,0,1,0,3,4,0,3,0
CUST00315,30,Male,Urban,68,One year,Bank transfer,1,103.38,7046.43,Fiber optic,1,1,1,0,4,3,1,2,0
CUST00316,52,Female,Urban,26,Two year,Bank transfer,1,77.95,1994.62,Fiber optic,1,1,0,1,4,1,2,2,0
CUST00317,55,Female,Urban,18,Month-to-month,Bank transfer,0,82.13,1463.99,DSL,0,0,0,1,5,2,0,5,0
CUST00318,55,Male,Rural,46,Month-to-month,Mailed check,0,43.61,2058.91,No,1,0,1,1,2,4,0,4,1
CUST00319,66,Female,Urban,15,Two year,Electronic check,0,64.62,855.23,Fiber optic,0,1,0,1,3,0,3,3,0
CUST00320,57,Male,Urban,11,Month-to-month,Bank transfer,1,56.94,608.18,DSL,1,1,1,1,5,2,0,5,1
CUST00321,34,Male,Urban,58,Two year,Electronic check,0,86.53,5055.45,DSL,0,0,1,1,5,0,0,1,0
CUST00322,23,Female,Suburban,9,Month-to-month,Bank transfer,0,39.65,299.94,DSL,1,0,0,1,3,1,0,4,1
CUST00323,49,Female,Rural,65,Month-to-month,Mailed check,1,60.58,3958.87,No,1,1,1,1,5,4,0,5,1
CUST00324,65,Male,Urban,18,One year,Bank transfer,1,104.87,1906.51,Fiber optic,0,1,0,1,6,2,1,2,1
CUST00325,68,Female,Urban,8,Month-to-month,Credit card,1,74.64,524.4,No,0,0,0,0,3,3,0,5,1
CUST00326,29,Male,Urban,54,Month-to-month,Mailed check,0,109.6,5922.75,DSL,1,0,1,1,5,0,2,5,1
CUST00327,30,Female,Suburban,13,Month-to-month,Electronic check,1,43.25,531.38,DSL,0,1,1,1,2,3,1,4,1
CUST00328,19,Male,Rural,27,Month-to-month,Credit card,0,63.99,1748.53,Fiber optic,1,0,0,1,4,2,0,2,0
CUST00329,25,Male,Urban,26,Month-to-month,Mailed check,1,70.04,1854.53,Fiber optic,1,1,0,0,2,2,0,3,1
CUST00330,46,Male,Urban,37,Two year,Mailed check,0,60.06,2242.17,DSL,0,1,1,1,5,0,1,2,1
CUST00331,46,Female,Suburban,35,Month-to-month,Electronic check,1,88.45,3099.38,DSL,0,0,1,1,3,3,0,4,0
CUST00332,37,Female,Suburban,15,Two year,Mailed check,1,34.87,537.49,No,1,0,1,1,6,0,3,1,0
CUST00333,34,Male,Urban,17,One year,Mailed check,1,71.94,1164.18,Fiber optic,1,0,0,0,6,2,1,4,1
CUST00334,61,Female,Urban,14,Month-to-month,Credit card,1,33.88,472.78,DSL,0,1,1,1,3,1,0,5,0
CUST00335,41,Female,Urban,4,Month-to-month,Bank transfer,1,82.92,291.86,Fiber optic,1,1,1,0,1,2,0,4,1
CUST00336,60,Male,Suburban,47,Two year,Mailed check,1,103.02,4893.52,Fiber optic,0,1,0,0,5,0,0,1,1
CUST00337,68,Female,Suburban,34,One year,Bank transfer,1,22.0,782.16,No,1,1,0,1,6,1,0,1,0
CUST00338,34,Female,Suburban,8,Two year,Credit card,1,65.69,559.54,No,0,1,0,0,6,1,1,5,0
CUST00339,28,Male,Suburban,24,Month-to-month,Electronic check,0,69.27,1748.15,DSL,0,1,1,0,2,2,0,2,1
CUST00340,67,Male,Urban,49,One year,Bank transfer,1,92.03,4492.97,No,0,0,1,1,1,1,1,4,0
CUST00341,51,Male,Urban,21,One year,Electronic check,1,27.47,549.42,DSL,0,1,0,1,1,0,0,4,0
CUST00342,33,Female,Urban,29,Two year,Electronic check,1,60.6,1739.72,DSL,0,0,0,1,3,0,0,5,0
CUST00343,50,Female,Rural,54,Month-to-month,Bank transfer,1,98.55,5241.59,Fiber optic,0,1,1,0,2,1,1,1,0
CUST00344,44,Male,Suburban,49,Two year,Credit card,1,73.21,3511.11,Fiber optic,1,0,1,0,1,2,0,3,0
CUST00345,65,Male,Urban,51,Month-to-month,Credit card,1,94.98,4875.04,DSL,1,0,1,0,2,1,0,3,1
CUST00346,31,Male,Urban,28,Two year,Mailed check,1,56.4,1509.44,DSL,1,0,0,0,3,2,1,2,0
CUST00347,69,Male,Suburban,35,Month-to-month,Electronic check,1,112.01,3866.6,DSL,0,0,1,1,1,1,0,5,1
CUST00348,66,Male,Suburban,61,One year,Electronic check,0,27.73,1686.44,DSL,1,1,0,1,5,0,0,3,0
CUST00349,27,Male,Suburban,63,Month-to-month,Electronic check,0,29.12,1813.95,DSL,0,1,0,0,6,2,0,5,0
CUST00350,26,Female,Urban,5,Two year,Mailed check,1,72.85,408.53,DSL,0,1,1,1,2,0,1,5,0
CUST00351,45,Male,Rural,61,Month-to-month,Mailed check,0,67.08,4094.9,No,1,0,0,1,4,1,1,2,1
CUST00352,20,Female,Suburban,65,Month-to-month,Bank transfer,1,83.85,5410.33,No,0,1,1,0,1,1,0,3,0
CUST00353,33,Male,Suburban,68,One year,Electronic check,1,42.91,2966.46,No,0,1,0,0,1,1,0,2,0
CUST00354,40,Male,Suburban,20,One year,Electronic check,0,42.6,888.44,DSL,0,0,1,1,2,0,0,2,0
CUST00355,68,Female,Rural,37,Month-to-month,Electronic check,1,94.91,3441.12,DSL,0,1,0,0,6,2,0,1,0
CUST00356,69,Female,Rural,4,One year,Bank transfer,1,49.18,209.33,Fiber optic,0,0,1,1,5,0,0,3,0
CUST00357,25,Female,Suburban,8,Month-to-month,Electronic check,1,92.73,706.09,Fiber optic,1,1,0,1,5,2,0,1,0
CUST00358,64,Female,Urban,41,One year,Electronic check,0,84.07,3409.8,Fiber optic,0,0,1,0,1,1,2,1,1
CUST00359,22,Male,Urban,15,One year,Mailed check,1,28.33,518.43,DSL,0,1,1,0,2,1,0,2,0
CUST00360,56,Male,Suburban,17,One year,Electronic check,1,91.11,1555.08,No,0,1,1,1,4,1,0,4,1
CUST00361,61,Female,Suburban,22,Two year,Mailed check,1,107.95,2364.02,Fiber optic,0,0,1,1,3,0,0,2,0
CUST00362,64,Female,Urban,34,Month-to-month,Credit card,1,101.66,3460.69,Fiber optic,0,0,1,1,5,1,0,4,0
CUST00363,29,Female,Urban,12,Month-to-month,Electronic check,1,20.89,294.39,Fiber optic,0,0,0,0,4,1,3,5,1
CUST00364,64,Female,Rural,58,One year,Electronic check,0,73.97,4255.18,DSL,0,0,0,1,4,0,2,2,1
CUST00365,24,Male,Rural,49,Month-to-month,Electronic check,1,111.33,5428.63,DSL,1,1,1,1,4,0,1,5,1
CUST00366,44,Male,Rural,57,Month-to-month,Electronic check,1,79.87,4585.42,No,0,1,1,1,6,6,0,2,1
CUST00367,42,Male,Urban,67,One year,Credit card,0,49.03,3209.19,Fiber optic,0,0,0,1,4,1,0,4,0
CUST00368,34,Female,Suburban,44,Month-to-month,Bank transfer,1,39.45,1785.34,DSL,1,0,0,1,5,1,0,4,0
CUST00369,19,Female,Suburban,27,Month-to-month,Mailed check,1,88.49,2308.97,DSL,0,0,1,1,3,1,1,1,1
CUST00370,58,Male,Urban,71,Two year,Mailed check,1,97.13,6883.94,DSL,0,1,0,0,1,4,0,2,0
CUST00371,35,Female,Urban,41,Month-to-month,Electronic check,1,111.26,4481.72,No,1,0,0,1,4,3,4,3,1
CUST00372,52,Female,Rural,34,Month-to-month,Mailed check,0,110.57,3706.57,No,1,1,1,1,6,2,0,3,1
CUST00373,39,Male,Urban,30,Month-to-month,Electronic check,1,53.93,1682.78,Fiber optic,0,1,1,1,5,1,0,4,1
CUST00374,37,Male,Suburban,3,Month-to-month,Credit card,1,80.39,293.39,No,1,0,0,1,4,1,0,3,1
CUST00375,64,Female,Suburban,69,One year,Bank transfer,1,30.15,2137.92,Fiber optic,1,0,1,1,6,5,3,1,1
CUST00376,22,Female,Suburban,59,One year,Electronic check,1,29.45,1665.1,No,0,1,0,0,6,1,0,4,0
CUST00377,56,Male,Urban,51,One year,Bank transfer,0,27.15,1332.1,Fiber optic,1,1,0,0,6,0,0,1,0
CUST00378,56,Male,Suburban,16,Month-to-month,Electronic check,1,112.71,1820.35,No,0,0,1,0,6,0,0,1,1
CUST00379,37,Male,Urban,67,Month-to-month,Electronic check,0,35.24,2396.85,No,0,0,1,1,2,2,0,4,0
CUST00380,31,Female,Suburban,13,Month-to-month,Electronic check,1,68.23,847.01,Fiber optic,0,1,1,0,1,5,0,3,1
CUST00381,18,Male,Urban,18,One year,Electronic check,1,63.31,1110.63,DSL,1,0,0,1,3,1,0,2,0
CUST00382,66,Female,Suburban,6,One year,Electronic check,0,52.48,258.31,DSL,1,0,0,1,2,2,0,4,0
CUST00383,67,Male,Suburban,21,Month-to-month,Credit card,0,73.77,1632.08,DSL,1,0,1,1,1,0,1,2,1
CUST00384,30,Male,Urban,24,Two year,Electronic check,1,20.28,462.97,DSL,0,0,0,1,4,1,0,4,0
CUST00385,19,Male,Urban,58,One year,Mailed check,1,58.01,3366.14,Fiber optic,1,1,0,1,1,5,1,2,1
CUST00386,24,Female,Suburban,24,Month-to-month,Electronic check,0,67.93,1634.5,Fiber optic,1,1,0,1,1,3,2,3,1
CUST00387,21,Male,Urban,69,One year,Electronic check,0,100.33,6978.05,DSL,0,1,0,0,2,1,0,2,0
CUST00388,61,Female,Urban,22,One year,Electronic check,1,90.1,1934.58,No,0,0,1,1,3,2,0,1,0
CUST00389,64,Male,Urban,38,Month-to-month,Electronic check,1,104.98,4047.65,DSL,1,0,0,0,4,3,1,2,1
CUST00390,25,Female,Rural,43,Month-to-month,Mailed check,0,57.63,2414.15,DSL,1,0,0,0,6,1,2,3,1
CUST00391,56,Male,Suburban,60,One year,Electronic check,1,34.09,2103.69,DSL,0,0,0,0,4,0,1,3,0
CUST00392,27,Male,Urban,55,Two year,Electronic check,1,60.11,3220.29,No,0,1,1,0,4,2,0,4,0
CUST00393,37,Female,Rural,63,One year,Bank transfer,1,116.31,7322.3,Fiber optic,1,0,0,1,2,1,0,5,1
CUST00394,49,Female,Urban,68,One year,Credit card,0,41.43,2898.51,DSL,1,0,0,1,2,0,0,5,0
CUST00395,55,Female,Urban,9,One year,Electronic check,1,37.48,372.18,DSL,0,0,0,1,4,1,1,5,1
CUST00396,63,Male,Urban,7,Month-to-month,Bank transfer,0,114.43,822.07,Fiber optic,1,0,0,1,2,0,1,4,1
CUST00397,20,Female,Urban,33,Month-to-month,Bank transfer,1,114.99,3742.25,No,1,1,1,1,1,1,0,2,1
CUST00398,28,Male,Urban,11,Month-to-month,Bank transfer,1,34.92,347.38,Fiber optic,0,1,0,1,5,1,0,2,1
CUST00399,32,Female,Suburban,36,Two year,Bank transfer,0,96.95,3557.42,Fiber optic,0,1,1,1,6,0,0,2,1
CUST00400,34,Female,Urban,43,Two year,Mailed check,0,62.97,2731.33,Fiber optic,0,0,1,1,6,4,1,4,0
CUST00401,69,Female,Suburban,20,Two year,Credit card,0,69.22,1428.91,DSL,1,0,1,1,5,2,0,1,0
CUST00402,58,Female,Urban,8,Month-to-month,Electronic check,0,69.87,562.65,Fiber optic,1,1,1,0,6,1,0,3,1
CUST00403,34,Female,Urban,70,Month-to-month,Mailed check,0,116.84,8164.71,Fiber optic,1,1,1,0,5,1,0,5,0
CUST00404,68,Female,Urban,27,One year,Bank transfer,1,38.47,1077.02,Fiber optic,1,1,1,1,1,2,0,2,0
CUST00405,43,Male,Suburban,61,Month-to-month,Credit card,1,97.31,5948.88,DSL,0,0,0,0,3,2,0,3,1
CUST00406,44,Male,Suburban,45,Month-to-month,Mailed check,0,20.57,917.15,DSL,0,1,0,0,1,2,2,2,1
CUST00407,40,Female,Urban,48,One year,Credit card,0,82.86,3906.58,Fiber optic,0,0,0,0,2,1,1,4,1
CUST00408,25,Female,Urban,57,One year,Bank transfer,1,85.27,4908.09,Fiber optic,1,0,1,0,6,2,1,4,0
CUST00409,66,Female,Urban,20,One year,Bank transfer,1,95.37,1929.4,Fiber optic,1,1,0,0,5,1,1,3,0
CUST00410,18,Female,Suburban,16,Month-to-month,Credit card,1,112.6,1771.29,No,0,1,1,0,6,1,0,4,0
CUST00411,27,Male,Urban,72,Month-to-month,Bank transfer,1,95.38,6926.32,No,1,0,0,1,3,2,1,2,1
CUST00412,29,Male,Suburban,49,Month-to-month,Mailed check,0,93.21,4579.48,No,0,1,0,1,2,3,1,4,1
CUST00413,32,Female,Urban,22,Month-to-month,Bank transfer,0,45.38,1011.53,Fiber optic,1,0,1,0,3,2,0,1,0
CUST00414,24,Female,Urban,47,Month-to-month,Electronic check,1,119.28,5650.35,No,1,0,1,0,2,2,1,2,1
CUST00415,18,Male,Suburban,29,Month-to-month,Credit card,1,66.84,1971.8,Fiber optic,1,1,1,1,6,3,0,3,1
CUST00416,53,Male,Urban,62,Two year,Credit card,1,61.75,3843.18,Fiber optic,1,1,1,1,4,0,0,3,0
CUST00417,68,Male,Urban,37,Month-to-month,Bank transfer,1,70.19,2587.6,Fiber optic,1,0,0,1,1,4,0,3,1
CUST00418,24,Male,Rural,23,Month-to-month,Electronic check,1,59.41,1465.61,DSL,1,1,1,1,2,0,0,1,0
CUST00419,33,Female,Urban,50,Month-to-month,Electronic check,0,79.36,3931.31,Fiber optic,1,0,1,0,3,2,1,3,0
CUST00420,44,Female,Urban,55,One year,Electronic check,0,54.96,3060.1,Fiber optic,1,1,0,0,5,0,0,4,0
CUST00421,66,Female,Urban,27,Month-to-month,Electronic check,1,43.99,1183.54,No,1,1,1,1,6,2,0,2,1
CUST00422,54,Female,Urban,55,Month-to-month,Bank transfer,0,112.8,6226.74,Fiber optic,0,1,0,1,2,0,0,2,0
CUST00423,57,Male,Suburban,17,Month-to-month,Credit card,0,112.78,1978.93,No,1,1,1,1,5,0,1,2,0
CUST00424,48,Male,Urban,18,Month-to-month,Bank transfer,1,69.62,1237.58,DSL,1,0,1,0,5,1,0,2,0
CUST00425,39,Male,Rural,60,One year,Mailed check,1,116.21,7002.69,No,1,1,1,0,5,0,1,4,1
CUST00426,28,Male,Suburban,45,Month-to-month,Credit card,1,61.57,2783.93,Fiber optic,0,1,1,1,2,1,1,2,0
CUST00427,62,Female,Rural,3,Month-to-month,Credit card,0,58.74,144.15,Fiber optic,0,0,0,1,3,2,0,1,1
CUST00428,59,Male,Suburban,49,One year,Bank transfer,1,111.69,5535.71,Fiber optic,0,0,1,0,1,0,2,1,1
CUST00429,19,Male,Rural,23,Month-to-month,Mailed check,0,83.29,1951.23,No,1,0,1,0,4,1,0,3,1
CUST00430,55,Female,Suburban,20,One year,Bank transfer,0,96.25,1903.27,DSL,0,1,0,1,3,3,1,3,0
CUST00431,22,Female,Urban,31,Month-to-month,Mailed check,1,61.27,1954.55,Fiber optic,1,0,1,0,3,0,1,5,0
CUST00432,56,Male,Urban,33,One year,Electronic check,1,60.7,1961.53,No,0,1,1,1,1,0,1,3,0
CUST00433,60,Male,Suburban,65,Month-to-month,Bank transfer,1,28.33,1840.0,DSL,1,0,1,0,6,0,1,3,0
CUST00434,24,Female,Urban,32,Month-to-month,Bank transfer,0,116.67,3711.98,Fiber optic,1,1,1,0,4,1,1,1,1
CUST00435,40,Female,Suburban,22,Month-to-month,Mailed check,1,42.8,979.17,Fiber optic,1,0,1,1,2,1,0,4,0
CUST00436,24,Female,Urban,56,Two year,Credit card,0,69.43,3864.1,No,0,1,1,1,1,1,1,2,0
CUST00437,47,Male,Suburban,40,Month-to-month,Credit card,1,31.46,1296.32,No,0,1,0,1,3,5,0,1,0
CUST00438,66,Male,Urban,1,Two year,Bank transfer,1,84.7,114.42,DSL,0,0,0,1,1,1,1,5,0
CUST00439,22,Male,Rural,46,Two year,Electronic check,1,59.09,2699.38,Fiber optic,1,0,1,0,2,2,1,1,0
CUST00440,38,Female,Urban,37,Month-to-month,Electronic check,1,96.77,3671.98,Fiber optic,1,1,0,1,5,0,0,3,1
CUST00441,68,Female,Urban,42,Month-to-month,Bank transfer,1,72.84,3022.02,Fiber optic,0,0,1,0,1,3,0,2,1
CUST00442,33,Female,Suburban,14,Month-to-month,Credit card,1,32.95,390.85,DSL,0,1,0,0,4,6,1,3,1
CUST00443,24,Female,Suburban,35,Two year,Mailed check,0,21.07,780.25,DSL,1,0,0,0,5,1,3,3,0
CUST00444,43,Female,Suburban,47,One year,Electronic check,0,41.24,1830.81,Fiber optic,1,0,1,0,4,2,0,3,0
